id,keyword,location,text,target,preprocessed_text,predicted_label
231,airplane accident,Thrissur,Horrible Accident Man Died In Wings Of ÛÏAirplaneÛ 29-07-2015. WTF You CanÛªt Believe Your EYES ÛÒ... http://t.co/6fFyLAjWpS,1,horrible accident man died wing   airplane  wtf can  t believe eye   ,5
235,airplane accident,India,OMG Horrible Accident Man Died in Wings of Airplane. http://t.co/xDxDPrcPnS,1,omg horrible accident man died wing airplane,5
249,ambulance,no_location,Twelve feared killed in Pakistani air ambulance helicopter crash - Reuters http://t.co/mDnUGVuBwN #yugvani,1,twelve feared killed pakistani air ambulance helicopter crash reuters yugvani,5
253,ambulance,no_location,Twelve feared killed in Pakistani air ambulance helicopter crash http://t.co/Xum8YLcb4Q,1,twelve feared killed pakistani air ambulance helicopter crash,5
261,ambulance,no_location,#news Twelve feared killed in Pakistani air ambulance helicopter crash http://t.co/bFeS5tWBzt #til_now #DNA,1,news twelve feared killed pakistani air ambulance helicopter crash til_now dna,5
270,ambulance,Karachi,Twelve feared killed in Pakistani air ambulance helicopter crash http://t.co/3bRme6Sn4t,1,twelve feared killed pakistani air ambulance helicopter crash,5
276,ambulance,no_location,#reuters Twelve feared killed in Pakistani air ambulance helicopter crash http://t.co/ShzPyIQok5,1,reuters twelve feared killed pakistani air ambulance helicopter crash,5
287,ambulance,USA,Twelve feared killed in Pakistani air ambulance helicopter crash http://t.co/TH9YwBbeet #worldNews,1,twelve feared killed pakistani air ambulance helicopter crash worldnews,5
289,ambulance,"Hannover, Germany",Twelve feared killed in Pakistani air ambulance helicopter crash http://t.co/X2Qsjod40u #worldnews,1,twelve feared killed pakistani air ambulance helicopter crash worldnews,5
462,armageddon,"California, United States",#PBBan (Temporary:300) hyider_ghost2 @'aRmageddon | DO NOT KILL | FLAGS ONLY | Fast XP' for Reason,1,pbban temporary armageddon kill flag fast xp reason,5
568,arson,bajaur,"After death of Palestinian toddler in arson
attack Israel cracks down on Jewish",1,death palestinian toddler arson attack israel crack jewish,5
569,arson,USA,Palestinian Teen Killed Amid Protests Against Arson Attack http://t.co/okVsImoGic,1,palestinian teen killed amid protest arson attack,5
655,attack,no_location,ISIL claims suicide bombing at Saudi mosque that killed at least 15 http://t.co/Y8IcF89H6w http://t.co/t9MSnZV1Kb,1,isil claim suicide bombing saudi mosque killed least,5
888,bioterrorism,"San Francisco, CA",A Tale of Two Pox - Body Horrors http://t.co/W2IXT1k0AB #virus #infectiousdiseases #bioterrorism,1,tale two pox body horror virus infectiousdiseases bioterrorism,5
923,bioterrorism,no_location,The #IranDeal only covers nuclear activity. What are they doing about Bioterrorism? Iran has broken at least 27 other agreements.,1,irandeal cover nuclear activity bioterrorism iran broken least agreements,5
1324,bloody,Isolated City In World Perth,'I came to kill Indians...for FUN': Video of smirking and remorseless Pakistani killer shows him boasting. http://t.co/FPjLwOXKlg,1,i came kill indiansfor fun video smirking remorseless pakistani killer show boasting,5
1433,body bagging,"ÌÏT: 39.982988,-75.261624",@fuckyeahcarey @BornVerified drake killing this dude and tea bagging the dead body at this point,1,drake killing dude tea bagging dead body point,5
1440,body bagging,302???? 815,@Yankees body bagging mfs,1,body bagging mf,5
1473,body bagging,no_location,ÛÏ@MacDaddy_Leo: ?????? No Caption Needed ??. Freshman... http://t.co/k8ughv2aifÛmy nigga Stacey body bagging niggas! ????,1,   caption needed freshman nigga stacey body bagging niggas ,5
1593,bombed,no_location,The majority of those killed were civilians on the ground after the jet first bombed the city's main street then dramatically plummeted,1,majority killed civilian ground jet first bombed citys main street dramatically plummeted,5
1595,bombed,"DÌ_sseldorf, Germany",On 1st August #Turkish jets bombed the village Zergele in Qendil and killed 8 civilians and 15 others wounded,1,august turkish jet bombed village zergele qendil killed civilian others wounded,5
1677,bridge collapse,Buscame EL tu Melte,2 Injured 1 missing in bridge collapse in central Mexico http://t.co/kHF0iH05A9,1,injured missing bridge collapse central mexico,5
1692,bridge collapse,no_location,2 Injured 1 missing in bridge collapse in central Mexico - Fox News Latino http://t.co/l0UnaFLy0Y,1,injured missing bridge collapse central mexico fox news latino,5
1816,buildings on fire,World Wide,1943: Poland - work party prisoners in the Nazi death camp Treblinka rebelled seizing small arms and setting buildings on fire. #history,1, poland work party prisoner nazi death camp treblinka rebelled seizing small arm setting building fire history,5
2038,casualties,50% Queanbeyan - 50% Sydney,"@FlyOpineMonkey You mean Olympic ;-) 
Also its follow-up for Honshu Operation Coronet. 
In all: 1m Allied casualties 30m Japanese dead.",1,mean olympic also followup honshu operation coronet all allied casualty japanese dead,5
2047,casualties,everywhere ,"Revise the Death to America scenario? 

While there's 500 American casualties by Iranian activity SUSPECTED!!! http://t.co/drlKEbeYPi",1,revise death america scenario theres american casualty iranian activity suspected,5
2282,cliff fall,livin life in the 610,I accidentally killed an 87 day snap streak and now I wanna accidentally fall off a cliff ????????????????????,1,accidentally killed day snap streak wanna accidentally fall cliff ,5
2480,collided,no_location,16 dead in Russia bus accident: At least 16 people were killed and 26 others injured when two buses collided i... http://t.co/jMBVPanXR3,1,dead russia bus accident least people killed others injured two bus collided i,5
2489,collided,"Johannesburg, South Africa",2 pple have been confirmed dead and over 20 rescued while many went missing after a ferry carrying 200 collided with a fishing boat.#News,1,pple confirmed dead rescued many went missing ferry carrying collided fishing boatnews,5
2497,collided,Mumbai,16 dead in Russia bus accident: At least 16 people were killed and 26 others injured when two buses collided i... http://t.co/ybyP68ieVn,1,dead russia bus accident least people killed others injured two bus collided i,5
2500,collided,"Nairobi, Kenya",Stepkans Media - Two confirmed dead after the boat they were travelling in Collided in. L.Victoria http://t.co/INGu6Ztyg4,1,stepkans medium two confirmed dead boat travelling collided in lvictoria,5
2504,collision,"Greeley, CO",Motorcyclist bicyclist injured in Denver collision on Broadway: At least two people were taken to a localÛ_ http://t.co/2aCRGdqhJ0,1,motorcyclist bicyclist injured denver collision broadway least two people taken local _,5
2515,collision,"Arvada, CO",Motorcyclist bicyclist injured in Denver collision on Broadway: At least two people were taken to a localÛ_ http://t.co/WlmSQ3MTHO,1,motorcyclist bicyclist injured denver collision broadway least two people taken local _,5
2516,collision,Oregon,2 dead 2 injured in head-on collision on Kenai Spur Highway http://t.co/hbbGY2vZYt,1,dead injured headon collision kenai spur highway,5
2517,collision,"Denver, CO",Motorcyclist bicyclist injured in Denver collision on Broadway: At least two people were taken to a localÛ_ http://t.co/ozK1QHJVfh,1,motorcyclist bicyclist injured denver collision broadway least two people taken local _,5
2539,collision,Colorado,#Colorado #News Motorcyclist bicyclist injured in Denver collision on Broadway: At least two people were tak... http://t.co/2iAFPmqJeP,1,colorado news motorcyclist bicyclist injured denver collision broadway least two people tak,5
2598,crash,no_location,Man killed in crash in Barrington Hills: A Hoffman Estates man was killed in a single-car crash Wednesday afte... http://t.co/b6NphxOrZg,1,man killed crash barrington hills hoffman estate man killed singlecar crash wednesday afte,5
2720,crushed,U.K.,Man crushed to death by own car http://t.co/CrPO9DkW9v,1,man crushed death car,5
2881,damage,??? ?? ??????? ,If Trillion crosses the line a 3rd time he does a field-wide attack that does instant kill damage,1,trillion cross line time fieldwide attack instant kill damage,5
2954,dead,Afghanistan,17 dead as Afghanistan aircraft crashes: An Afghan military helicopter has crashed in a remote region of the s...  http://t.co/kI9eHjHl8y,1,dead afghanistan aircraft crashes afghan military helicopter crashed remote region s,5
2969,dead,no_location,I just watched emmerdale nd I don't know who most of them are but a slightly attractive man named Ross just got beat up nd now he's dead,1,watched emmerdale nd know slightly attractive man named ross got beat nd hes dead,5
2982,dead,no_location,Perspectives on the Grateful Dead: Critical Writings (Contributions to the Study http://t.co/fmu0fnuMxf http://t.co/AgGRyhVXKr,1,perspective grateful dead critical writing contributions study,5
2991,dead,United States,Typhoon Soudelor taking dead aim at Taiwan http://t.co/BhsUxVq6NF,1,typhoon soudelor taking dead aim taiwan,5
2993,dead,Planet Earth,Man Found Dead in Demi Moore's Swimming Pool! http://t.co/oCtnPyUEei,1,man found dead demi moores swimming pool,5
2995,dead,Spare 'Oom,that's it val is dead im suing,1,thats val dead im suing,5
3005,death,UPTOWN ,Until my death I'll forever rep the Jets.,1,death ill forever rep jets,5
3012,death,"Buenos Aires, Argentina",Going back to Gainesville will be the death of me,1,going back gainesville death,5
3022,death,"Kensington, MD",http://t.co/lMA39ZRWoY There is a way which seemeth right unto a man but the end thereof are the ways of death.,1,way seemeth right unto man end thereof way death,5
3023,death,Buffalo/DC,@KellKane thanks I narrowly averted death that was fun you're right,1,thanks narrowly averted death fun right,5
3026,death,"Sylacauga, Alabama",@Allahsfinest12 ...death to muslims,1,death muslim,5
3037,death,To The Right of You!,Ted Cruz Bashes Obama Comparison GOP To Iranians Shouting 'Death To America' http://t.co/tXETcysm1H | #tcot,1,ted cruz bash obama comparison gop iranian shouting death america tcot,5
3038,death,Cyprus,#Cyprus: News Analysis: Mullah Omar's death may split Taliban's ranks - ..Omar's demise would certainly lead... http://t.co/AJkmcusWHo,1,cyprus news analysis mullah omars death may split talibans rank omars demise would certainly lead,5
3052,death,"Alicante, Spain",New: NYC Legionnaires' disease death toll rises http://t.co/NqL21ajmiv #follow (http://t.co/18xQ3FmuGE),1,new nyc legionnaires disease death toll rise follow ,5
3053,deaths,no_location,#vaxshill 2 deaths from measles complications in 10 yrs everyone looses their shit. 8 dead from Legionnaires in a month &amp; crickets,1,vaxshill death measles complication yr everyone loos shit dead legionnaire month amp cricket,5
3055,deaths,"Mooresville, NC",don't get on I77 south... huge wreck and airlift and maybe some deaths interstate is completely blocked,1,get south huge wreck airlift maybe death interstate completely blocked,5
3056,deaths,"Mooseknuckle, Maine","ÛÏ@LOLGOP: 2.2 cases of voter fraud a year. 
WE NEED NEW LAWS!

83 gun deaths a day. 
WHO ACTUALLY FOLLOWS LAWS AMIRITE?

#VRA50Û",1,   case voter fraud year need new laws gun death day actually follows law amirite  ,5
3057,deaths,"Palermo, Sicily",Silence. #Palermo #Shipwreck #Children #Deaths http://t.co/Tm9ZBHJcyf,1,silence palermo shipwreck children deaths,5
3058,deaths,no_location,This why BSF Jawans died Fidayeen has AKs and they bloody #INSAS! INSAS rifles not to blame for soldiers' deaths MoD http://t.co/1Lk1EQwyUW,1,bsf jawan died fidayeen ak bloody insas insas rifle blame soldiers death mod,5
3062,deaths,no_location,#CDCwhistleblower 2 deaths from measles complications in 10 yrs everyone looses their shit. 8 dead from Legionnaires in a month &amp; crickets,1,cdcwhistleblower death measles complication yr everyone loos shit dead legionnaire month amp cricket,5
3066,deaths,UK,500 deaths a year from foodborne illness... @frackfreelancs dears... @DECCgovuk @frackfree_eu @tarleton_sophie http://t.co/JSccX8k0jA,1,death year foodborne illness dears,5
3073,deaths,Does it really matter!,Deaths 7 http://t.co/xRJA0XpL40,1,death,5
3084,deaths,no_location,It's Time To Reduce Gun Deaths http://t.co/ilADQEBxPn,1,time reduce gun death,5
3086,deaths,Blackpool,"Cancers equate for around 25% of all deaths in #Blackpool. 

Kowing the signs could save your life: http://t.co/5lNIdvoBff
#BeClearOnCancer",1,cancer equate around death blackpool kowing sign could save life beclearoncancer,5
3089,deaths,"the void, U.S.A",@HighQualityBird a reverse situation (lol I don't know 9/11?) where US civilian deaths were specifically utilized to make a political,1,reverse situation lol know u civilian death specifically utilized make political,5
3091,deaths,Tennessee/Gallifrey,@mathew_is_angry @Z3KE_SK1 @saladinahmed they died horrible deaths trapped in the ships but they knew that was a risk.,1,died horrible death trapped ship knew risk,5
3092,deaths,"Amman, Jordan",FCO Minister @Tobias_Ellwood condemns attack at a mosque in Saudi Arabia that has resulted in at least 15 deaths http://t.co/c3W95h0ozZ,1,fco minister condemns attack mosque saudi arabia resulted least death,5
3093,deaths,Blackpool,"Cancers equate for around 25% of all deaths in #Blackpool. 

Kowing the signs could save your life: http://t.co/11dVqjVXPo
#BeClearOnCancer",1,cancer equate around death blackpool kowing sign could save life beclearoncancer,5
3095,deaths,"Washington, D.C.",Critters climate and two plague deaths in Colorado http://t.co/DXkt2Shuj2,1,critter climate two plague death colorado,5
3097,deaths,no_location,Since 1940 the year Angela Sanders was born roundhouse kick related deaths have increased 13000 percent.,1,since year angela sander born roundhouse kick related death increased percent,5
3100,deaths,Top Secret,As of 2010 there were 17 Beluga deaths reported at #SeaWorld their average age 15 1/2 years #OpSeaWorld http://t.co/MZk5UjlFCV,1,beluga death reported seaworld average age year opseaworld,5
3101,deaths,"ÌÏT: 10.614817868480726,12.195582811791382",Bigamist and his 'first' wife are charged in the deaths of his 'second' pregnant wife her child 8 her mothe... http://t.co/rTEuGB5Tnv,1,bigamist first wife charged death second pregnant wife child mothe,5
3102,deaths,Top secret bunker ,@MayorofLondon pls reduce cyclist deaths with a compulsory highway code test as with EVERY OTHER VEHICLE that uses a road. #notrocketscience,1,pls reduce cyclist death compulsory highway code test every vehicle us road notrocketscience,5
3236,deluged,#????? Libya#,EU states squabble over immigration. UK-France Eurotunnel deluged with migrants. One dead as 'thousands storm' tunnel http://t.co/vf6CKLmCSX,1,eu state squabble immigration ukfrance eurotunnel deluged migrants one dead thousands storm tunnel,5
3415,derail,Nairobi-KENYA,24 killed in two simultaneous rail crash as acute floods derail the two trains #India #mumbai... http://t.co/4KBWPCmMbM,1,killed two simultaneous rail crash acute flood derail two train india mumbai,5
3432,derail,Nairobi,25 killed as Kamayani Express Janata Express derail in Madhya Pradesh; ex gratia announced http://t.co/6SDTzSgElq,1,killed kamayani express janata express derail madhya pradesh ex gratia announced,5
3436,derail,no_location,Dozens dead as two trains derail over river in India http://t.co/zkKn6mSE1n http://t.co/FzHJF8BXlD,1,dozen dead two train derail river india,5
3437,derail,Nairobi-KENYA,24 killed in two simultaneous rail crash as acute floods derail the two trains #India #mumbai... http://t.co/b0ZwI0qPTU,1,killed two simultaneous rail crash acute flood derail two train india mumbai,5
3506,derailment,no_location,Death on Railway track: Why rains cannot take all the blame?: Derailment is not very common. Last year less th... http://t.co/jdkQC12tid,1,death railway track rain cannot take blame derailment common last year le th,5
3531,derailment,India,25 killed 50 injured in Madhya Pradesh twin train derailment http://t.co/DNU5HWSxo2,1,killed injured madhya pradesh twin train derailment,5
3535,derailment,no_location,http://t.co/BAGEF9lFGT 25 killed 50 injured in Madhya Pradesh twin train derailment http://t.co/bVxqA3Kfrx,1,killed injured madhya pradesh twin train derailment,5
3572,desolate,Here there and everywhere,I totally agree. They rape kill destroy and leave land desolate. Action needs to happen before the swarm swells. https://t.co/Twcds433YI,1,totally agree rape kill destroy leave land desolate action need happen swarm swells,5
3715,destroyed,everydaynigerian@gmail.com,#EverydayNaija | Flood: Two people dead 60 houses destroyed in Kaduna http://t.co/nOnm8C6L8P,1,everydaynaija flood two people dead house destroyed kaduna,5
3717,destroyed,"Surulere Lagos,Home Of Swagg",Flood: Two people dead 60 houses destroyed in Kaduna: Two people have been reportedly killed and 60 houses ut... http://t.co/BDsgF1CfaX,1,flood two people dead house destroyed kaduna two people reportedly killed house ut,5
3725,destroyed,"ÌÏT: 6.4682,3.18287",Flood: Two people dead 60 houses destroyed in Kaduna: Two people have been reportedly killed an... http://t.co/kEE1tyTZ15 #SemasirTalks,1,flood two people dead house destroyed kaduna two people reportedly killed an semasirtalks,5
3736,destroyed,In my studio,Flood: Two people dead 60 houses destroyed in Kaduna: Two people have been reportedly killed and 60 houses ut... http://t.co/JixScpMdUD,1,flood two people dead house destroyed kaduna two people reportedly killed house ut,5
3901,devastated,Manchester,ÛÏRichmond Coaches were devastated to hear of the death of their second driver Mr Chance who was sittingÛ_: Jam... http://t.co/y5Yhbb0hkf,1,  richmond coach devastated hear death second driver mr chance sitting _ jam,5
3911,devastated,Birmingham,ÛÏRichmond Coaches were devastated to hear of the death of their second driver Mr Chance who was sittingÛ_: Jam... http://t.co/sHKiMonMlw,1,  richmond coach devastated hear death second driver mr chance sitting _ jam,5
3914,devastated,London,ÛÏRichmond Coaches were devastated to hear of the death of their second driver Mr Chance who was sittingÛ_: Jam... http://t.co/dIalTa6t69,1,  richmond coach devastated hear death second driver mr chance sitting _ jam,5
4006,disaster,no_location,å¬'Only the sea knows how many are dead' @MSF_Sea after last disaster in #Mediterranean turned into a massgrave  http://t.co/m0utLDif77,1, only sea know many dead last disaster mediterranean turned massgrave,5
4022,disaster,"Philadelphia, PA USA",DISASTER AVERTED: Police kill gunman with 'hoax device' at cinema http://t.co/tdHn9zy0ER  via #Foxnews,1,disaster averted police kill gunman hoax device cinema via foxnews,5
4044,disaster,Atlanta,DISASTER AVERTED: Police kill gunman with 'hoax device' at cinema http://t.co/94SXKI7KVX,1,disaster averted police kill gunman hoax device cinema,5
4052,displaced,Visit our  dedicated website @,300000 Dead 1200000 injured 11000000 Displaced this is #Syria 2015 visit  http://t.co/prCI76hOwu  #US #Canada http://t.co/rTCuFaG0au,1,dead injured displaced syria visit us canada,5
4060,displaced,New York City,@I_AmTalia @SGC72 'Thousands of people were displaced/injured/killed but hey now there's more opportunity for different restaurants!',1,thousands people displacedinjuredkilled hey theres opportunity different restaurants,5
4063,displaced,"Kelowna, BC",At least 180 dead a million displaced in India floods - India | ReliefWeb http://t.co/0abgFgLH7X,1,least dead million displaced india flood india reliefweb,5
4088,displaced,no_location,PennLive - Two families displaced by Mechanicsburg blaze - No one was injured in the fire. http://t.co/OHYD7Hhcpe,1,pennlive two family displaced mechanicsburg blaze one injured fire,5
4202,drowned,"R'lyeh, South Pacific",Sadly before she could save humanity Ursula drowned in the drool of a protoshoggoth but at least she sort of died doing what she loved.,1,sadly could save humanity ursula drowned drool protoshoggoth least sort died loved,5
4271,drowning,"Baltimore, MD",No reported cases of people drowning in sweat...FYI,1,reported case people drowning sweatfyi,5
4374,earthquake,New Zealand,GNS sees unnecessary deaths resulting from earthquake strengthening legislation http://t.co/4rYZMzSgDW ($),1,gns see unnecessary death resulting earthquake strengthening legislation ,5
4487,electrocuted,"Planet Eyal, Shandral System","Zotar(50 skeleton alchemist) was electrocuted to death by Atamathon the Giant Golem on Golem Graveyard 1.
http://t.co/GpwrC1KZ5i",1,zotar skeleton alchemist electrocuted death atamathon giant golem golem graveyard ,5
4496,electrocuted,no_location,Student electrocuted to death in school campus http://t.co/ryah8Fni5Q,1,student electrocuted death school campus,5
4779,evacuated,"TV5, Philippines",5 dead 3 missing 103 families evacuated due to floods in Bukidnon: ... http://t.co/z0hSckvySN,1,dead missing family evacuated due flood bukidnon ,5
4953,exploded,elizabeth king,oh yeah my ipod almost exploded last night i was using it while charging and shit was sparking akxbskdn almost died,1,oh yeah ipod almost exploded last night using charging shit sparking akxbskdn almost died,5
5115,fatal,"ÌÏT: 10.614817868480726,12.195582811791382",Boy 11 charged with manslaughter in shooting death of Elijah Walker: The 11-year-old appeared Wednesday in a... http://t.co/gtcFfaCvam,1,boy charged manslaughter shooting death elijah walker yearold appeared wednesday a,5
5148,fatal,Also follow ?,Boy 11 charged with manslaughter in shooting death of Elijah Walker http://t.co/HUrIIVFDKC,1,boy charged manslaughter shooting death elijah walker,5
5164,fatalities,New York,#NYC #News Legionnaires death toll rises to 8 in New York City: All eight fatalities were of older adults with... http://t.co/IQJ1Z3jXx8,1,nyc news legionnaire death toll rise new york city eight fatality older adult with,5
5257,fatality,no_location,Death of Loretta Fuddy responsible for authenticating Obama birth certificate the sole fatality of nine on plane http://t.co/MzRhfOJT2j,1,death loretta fuddy responsible authenticating obama birth certificate sole fatality nine plane,5
5301,fear,"Bremerton, WA",The Walking Dead spin off Fear the Walking Dead is on the 23rd ??????,1,walking dead spin fear walking dead ,5
5524,flattened,UK,Today (August 6th) is the 70th anniversary of A-Bomb 'Little Boy' been dropped on Hiroshima.70000 killed outright as the city was flattened,1,today august anniversary abomb little boy dropped hiroshima killed outright city flattened,5
5569,flood,"British Columbia, Canada",Homecoming Queen Killed on Way Home from the Prom by Flood Waters! #socialnews http://t.co/VmKexjTyG4,1,homecoming queen killed way home prom flood waters socialnews,5
5657,flooding,"Austin, TX",Memorial unveiled for Travis County deputy killed in Sept. flooding: Travis County Sheriff Greg Hamilton joinedÛ_ http://t.co/Eo2F96WXPz,1,memorial unveiled travis county deputy killed sept flooding travis county sheriff greg hamilton joined _,5
5658,flooding,no_location,"Flooding kills 166 displace over one million in Pakistan http://t.co/iCFQl7I9oP

At least 166 people have been killed and nearly 11 lakhÛ_",1,flooding kill displace one million pakistan least people killed nearly lakh _,5
5671,floods,canada,@Cyberdemon531 i hope that mountain dew erodes your throat and floods your lungs leaving you to drown to death,1,hope mountain dew erodes throat flood lung leaving drown death,5
5677,floods,no_location,69 Dead Due to Floods in Myanmar: Naypyidaw Aug 5 (Prensa Latina) The death toll rose today to 69 in Myanmar... http://t.co/JoDs9a32PI,1,dead due flood myanmar naypyidaw aug prensa latina death toll rose today myanmar,5
5680,floods,Estados Unidos,Typhoon Soudelor approaches after 7 killed 2 missing in floods in Philippines http://t.co/nJMiDySXoF via @abc7chicago,1,typhoon soudelor approach killed missing flood philippine via,5
5704,floods,no_location,Typhoon Soudelor approaches after 7 killed 2 missing in floods in PhilippinesÛ_ http://t.co/8rDXcfgQEm #Typhoon,1,typhoon soudelor approach killed missing flood philippines _ typhoon,5
5713,forest fire,Shelby County,I added a video to a @YouTube playlist http://t.co/bcjYleRRYX Ori and the Bind forest ep 6 'Fire and death',1,added video playlist ori bind forest ep fire death,5
5732,forest fire,????????????,U.S. Forest Service firefighter David Ruhl 38 died in the 'Frog Fire' in the Modoc National Forest. He had been temporarily reassigned,1,us forest service firefighter david ruhl died frog fire modoc national forest temporarily reassigned,5
6043,heat wave,no_location,Japan Heat Wave Intensifies ÛÒ Death Toll Surges To 55  http://t.co/irpSSresRq,1,japan heat wave intensifies    death toll surge,5
6047,heat wave,"Karachi, Pakistan","@WaseemBadami Condemning of Deaths More than 1000 due to Heat Wave in Karachi. 
May Allah gv Patience to their Heirs. http://t.co/iTG84q7vIi",1,condemning death due heat wave karachi may allah gv patience heirs,5
6258,hijacking,no_location,Û÷Good SamaritansÛª shot in horror hijacking  JOHANNESBURG. &amp;mdash; Four men were shot dead in Bronville Free StateÛ_ http://t.co/6jjvCDN4TI,1, good samaritans   shot horror hijacking johannesburg ampmdash four men shot dead bronville free state _,5
6292,hostage,no_location,Egyptian Militants Tied to ISIS Threaten to Kill Croatian Hostage (New York Times) http://t.co/GTXndnJRrl (1717 GMT),1,egyptian militant tied isi threaten kill croatian hostage new york times gmt,5
6297,hostage,The Great State of Maine ,Islamic State group threatens to kill hostage if Û÷Muslim womenÛª arenÛªt let go - http://t.co/48Zg5ynebn...,1,islamic state group threatens kill hostage  muslim women   aren  t let go ,5
6303,hostage,Roaming around the world,Islamic State group in Egypt threatens to kill Croat hostage http://t.co/NzIfztCUGL,1,islamic state group egypt threatens kill croat hostage,5
6314,hostage,"Mariveles, Bataan",Islamic State group in Egypt threatens to kill Croat hostage http://t.co/VdgfXYX3bw,1,islamic state group egypt threatens kill croat hostage,5
6317,hostage,Roaming around the world,Islamic State group in Egypt threatens to kill Croat hostage http://t.co/eIoQJWgEiX,1,islamic state group egypt threatens kill croat hostage,5
6438,injured,"DFW, Texas",UPDATE:M.E. confirms 2 women pulled from burning house died last Friday. 91 yr old Edna Jefferson&amp;Doris Sherfield72. http://t.co/L6nSLzl7mI,1,updateme confirms woman pulled burning house died last friday yr old edna jeffersonampdoris ,5
6440,injured,"Piedmont Triad, NC",Unlicensed teen driver among 2 killed in NC crash http://t.co/Woc6AkEHYX,1,unlicensed teen driver among killed nc crash,5
6446,injured,Kolkata,Terrorists attack police post; 2 SPOs injured http://t.co/lXMdiseUCn #YUG,1,terrorist attack police post spos injured yug,5
6453,injured,Worldwide,Top Stories - Google 4 dead dozens injured in Gaza blast near house leveled in summer warÛ_ http://t.co/P3o71DZ992,1,top story google dead dozen injured gaza blast near house leveled summer war _,5
6454,injured,Ikorodu,Photos: 17 people killed and over 25 injured in deadly Saudi Mosque suicide attack http://t.co/geEKnwJJSz,1,photos people killed injured deadly saudi mosque suicide attack,5
6458,injured,london,Udhampur terror attack: Militants attack police post 2 SPOs injured http://t.co/zMWeCBWVaO,1,udhampur terror attack militant attack police post spos injured,5
6467,injured,no_location,Washington Post - 4 dead dozens injured in Gaza blast near house leveled in summer war http://t.co/VjXa13n8Ap,1,washington post dead dozen injured gaza blast near house leveled summer war,5
6472,injured,World Wide Web,4 dead dozens injured in Gaza blast near house leveled in summer war - Washington Post  http://t.co/AXXDCaKzTY #World,1,dead dozen injured gaza blast near house leveled summer war washington post world,5
6473,injured,Centurion ,4 dead dozens injured in Gaza blast near house leveled in summer war - http://t.co/L53OABEqc9 via http://t.co/q3Izqdk1n0,1,dead dozen injured gaza blast near house leveled summer war via,5
6480,injured,India,#BreakingNews Militants attack Udhampur police post; 2 SPOs injured http://t.co/EqCCrTlnbd,1,breakingnews militant attack udhampur police post spos injured,5
6658,landslide,"Dundee, UK",Army veteran fears loose rocks from Dundee landslide could kill him at any moment: He has faced a hail of bulletsÛ_ http://t.co/sxmLg3XdvX,1,army veteran fear loose rock dundee landslide could kill moment faced hail bullets _,5
6675,landslide,Dundee,DUNDEE NEWS: Army veteran fears loose rocks from Dundee landslide could kill him at any moment http://t.co/y7Rv0tiL1w,1,dundee news army veteran fear loose rock dundee landslide could kill moment,5
6686,landslide,EGYPT,Italy: Three dead after landslide in the Italian Alps: http://t.co/42MawZb8T9 via @YouTube,1,italy three dead landslide italian alps via,5
6903,mass murderer,no_location,Kach was a group to which belonged Baruch Goldstein a mass murderer who in 1994 shot and killed 29 PalestinianÛ_ http://t.co/bXGNQ57xvb,1,kach group belonged baruch goldstein mass murderer shot killed palestinian _,5
7106,military,no_location,@UnivSFoundation For the people who died in Human Experiments by Unit 731 of Japanese military http://t.co/vVPLFQv58P http://t.co/Rwaph6dAUv,1,people died human experiment unit japanese military,5
