id,keyword,location,text,target,preprocessed_text,predicted_label
4766,evacuated,Gold Coast,Powerlines down over tram on GC Highway. Passengers have just been evacuated @9NewsBrisbane @9NewsGoldCoast http://t.co/KD3Qsakbi5,1,powerlines tram gc highway passenger evacuated,7
4768,evacuated,"Portland, Oregon",Red Cross re-opens shelter at Bickleton School after 25 homes evacuated in &amp; around Roosevelt WA due to wildfire. #LiveOnK2,1,red cross reopens shelter bickleton school home evacuated amp around roosevelt wa due wildfire ,7
4769,evacuated,"Portland, Ore. ",New evacuation ordered for 25 homes in danger of Hwy. 8 fire near Roosevelt Wash. http://t.co/SQsyUeh4yI #KOIN6News http://t.co/199t7ND0pm,1,new evacuation ordered home danger hwy fire near roosevelt wash ,7
4770,evacuated,Florida,They evacuated the mall. Again. ??,1,evacuated mall again ,7
4771,evacuated,no_location,More than 300 campers evacuated as California wildfire blazes on officials say http://t.co/wwgAdpFFkW,1,camper evacuated california wildfire blaze official say,7
4773,evacuated,North West England UK,"Trafford Centre film fans angry after Odeon cinema evacuated following false fire alarm: 
 Twitter users tell ... http://t.co/dZLENSe1Gw",1,trafford centre film fan angry odeon cinema evacuated following false fire alarm twitter user tell ,7
4774,evacuated,"Denver, Colorado",13000 evacuated as California firefighters fight flames to save homes. #RockyFire http://t.co/tB52o146tx http://t.co/tsbTiGDSDT,1,evacuated california firefighter fight flame save homes rockyfire,7
4777,evacuated,Midwest,Rocky fire in Northern California swells to 60000 acres; 12000 evacuated http://t.co/42gW2i2Q41 Portland #Phoenix #Miami #Atlanta #Casper,1,rocky fire northern california swell acres evacuated portland phoenix miami atlanta casper,7
4778,evacuated,Manchester UK,Trafford Centre film fans angry after Odeon cinema evacuated following false fire alarm: Twitter users tell ofÛ_ http://t.co/PZeiXi4Xk7,1,trafford centre film fan angry odeon cinema evacuated following false fire alarm twitter user tell of _,7
4783,evacuated,"Nashville, TN",Just got evacuated from the movie theatre for an emergency. Saw people running from another they're.,1,got evacuated movie theatre emergency saw people running another theyre,7
4784,evacuated,no_location,#WorldNews Fallen powerlines on G:link tram: UPDATE: FIRE crews have evacuated up to 30 passengers who were tr...  http://t.co/EYSVvzA7Qm,1,worldnews fallen powerlines glink tram update fire crew evacuated passenger tr,7
4785,evacuated,"Queensland, Australia",Passengers evacuated &amp; lanes blocked off as power lines come down over a Gold Coast tram @9NewsGoldCoast http://t.co/zZweEezJuG,1,passenger evacuated amp lane blocked power line come gold coast tram,7
4786,evacuated,no_location,ALERT! Sandy Hook Elementary School Evacuated After Û÷Bomb ThreatÛª http://t.co/LwLexXjUS8,1,alert sandy hook elementary school evacuated  bomb threat  ,7
4788,evacuated,"Portland, Oregon",Evacuation orders lifted for Roosevelt in Highway 8 fire. http://t.co/e2HltYyFAk #koin6news http://t.co/pmxEzUo4AY,1,evacuation order lifted roosevelt highway fire ,7
4790,evacuated,Manchester,"Trafford Centre film fans angry after Odeon cinema evacuated following false fire alarm: 
 Twi... http://t.co/RYEQMxIrj8 #manchesterlite",1,trafford centre film fan angry odeon cinema evacuated following false fire alarm twi manchesterlite,7
4791,evacuated,"Chicago, but Philly is home",78 passengers evacuated safely after Green Line train derails. http://t.co/KzBSOhtwB4,1,passenger evacuated safely green line train derails,7
4793,evacuated,no_location,Hotel evacuated after fire on Shore Drive in Norfolk http://t.co/6X0xHlbxji,1,hotel evacuated fire shore drive norfolk,7
4794,evacuated,no_location,@115Film Doctor we must leave immediately the Core is unstable...The whole building is told to be evacuated. Take the research. We need...,1,doctor must leave immediately core unstablethe whole building told evacuated take research need,7
4795,evacuated,Breaking News,Evacuation order lifted for town of Roosevelt - Washington Times http://t.co/Kue48Nmjxh,1,evacuation order lifted town roosevelt washington time,7
4799,evacuated,WA State,Entire town of Roosevelt Wash. evacuated because of wildfire http://t.co/CmwEIojJ55,1,entire town roosevelt wash evacuated wildfire,7
4802,evacuated,no_location,Good thing there was actually just a legit fire in the mall and nobody evacuated!!,1,good thing actually legit fire mall nobody evacuated,7
4803,evacuated,MIchigan,Is it seclusion when a class is evacuated and a child is left alone in the class to force compliance?  #MoreVoices,1,seclusion class evacuated child left alone class force compliance morevoices,7
4807,evacuated,West,Rocky fire in Northern California swells to 60000 acres; 12000 evacuated http://t.co/mtfnbhRYZq Portland #Phoenix #Miami #Atlanta #Casper,1,rocky fire northern california swell acres evacuated portland phoenix miami atlanta casper,7
4809,evacuated,Everywhere,Gold Coast tram hit by fallen powerlines: UP to 30 people have been evacuated from a tram on the Gold Coast af... http://t.co/xpPQnYHiWC,1,gold coast tram hit fallen powerlines people evacuated tram gold coast af,7
4810,evacuated,"Gold Coast, Australia",Tram travellers evacuated after powerlines come down in Surfers http://t.co/Qsheu3yF0W,1,tram traveller evacuated powerlines come surfer,7
4812,evacuation,no_location,FAAN orders evacuation of abandoned aircraft at MMA: FAAN noted that the action had become necessary due to re... http://t.co/ZUqgvJnEQA,1,faan order evacuation abandoned aircraft mma faan noted action become necessary due re,7
4813,evacuation,"Portland, Oregon",#Breaking: Authorities have issued new mandatory evacuation notices for 25 homes to the North of the fire in #Roosevelt WA,1,breaking authority issued new mandatory evacuation notice home north fire roosevelt wa,7
4819,evacuation,Washington,Roosevelt Wash. under evacuation order due to wildfire http://t.co/FiJAPxyKRQ,1,roosevelt wash evacuation order due wildfire,7
4820,evacuation,"Eureka, California, USA",Humboldt Cty Sheriff's Office has issued an evacuation advisory for 10 residence in the Lassics area... more info at http://t.co/ERUzBUQZYU,1,humboldt cty sheriffs office issued evacuation advisory residence lassics area info,7
4821,evacuation,"Lagos, Nigeria",FAAN orders evacuation of abandoned aircraft at MMA http://t.co/GsOMtDPmoJ,1,faan order evacuation abandoned aircraft mma,7
4823,evacuation,no_location,VIETNAM WAR PATCH US 71st EVACUATION HOSPITAL HIGHLAND MEDICS http://t.co/kIF7M3FQLx http://t.co/Oz6vlWwTNR,1,vietnam war patch u evacuation hospital highland medic,7
4826,evacuation,Sydney Australia,Our mission to see the end of this movie last night @markoturner @annaciclismo after getting fire alarm evacuation http://t.co/5kFOVovjso,1,mission see end movie last night getting fire alarm evacuation,7
4828,evacuation,"Bend, Oregon",Update: Bend FD says roofing co. workers accidentally cut through natural gas line in Post Office leading to evacuation for about a half-hr,1,update bend fd say roofing co worker accidentally cut natural gas line post office leading evacuation halfhr,7
4829,evacuation,"Bend, Oregon",Evacuation Advisory for Swayback Ridge Area..voluntary-InciWeb:Mad River Complex Announcement http://t.co/vN73o4SGzJ #wildfires #calfires,1,evacuation advisory swayback ridge areavoluntaryinciwebmad river complex announcement wildfires calfires,7
4830,evacuation,no_location,Run out evacuation hospital indexing remedial of angioplasty dissertation at power elite hospitals dismayed:Û_ http://t.co/VGvJGr8zoO,1,run evacuation hospital indexing remedial angioplasty dissertation power elite hospital dismayed _,7
4832,evacuation,"Na:tinixw / Hoopa, Berkeley","Elem Pomo helping the displaced from the Rocky Fire. Please consider!
Elem Evacuation Center http://t.co/dYDFvz7amj via @gofundme",1,elem pomo helping displaced rocky fire please consider elem evacuation center via,7
4833,evacuation,USA,Bend Post Office roofers cut gas line prompt evacuation - http://t.co/6mF7eyZOAw,1,bend post office roofer cut gas line prompt evacuation ,7
4834,evacuation,"Minna, Nigeria",FAAN orders evacuation of abandoned aircraft at MMA: FAAN noted that the action had become neces... http://t.co/tlS40nqiPN Via @todayngr,1,faan order evacuation abandoned aircraft mma faan noted action become neces via,7
4836,evacuation,UK,FAAN gives owners of abandoned aircraft evacuation ultimatum http://t.co/zZpojgngAJ via @dailytimesngr. They should probe them too!,1,faan give owner abandoned aircraft evacuation ultimatum via probe too,7
4840,evacuation,Northern California U.S.A.,Updated #RockyFire map with Mandatory Evacuation areas (red) Advisory Evacuation (yellow) 2 Evac Centers (green) https://t.co/gZEgjoAKKw,1,updated rockyfire map mandatory evacuation area red advisory evacuation yellow evac center green,7
4842,evacuation,"Yellowknife, NT",UPDATE: The GNWT has just issued a voluntary evacuation order for cabin owners at Pickerel Lake near the Reid... http://t.co/RVSYxwj9Cp,1,update gnwt issued voluntary evacuation order cabin owner pickerel lake near reid,7
4843,evacuation,"Bend, Oregon",Evacuation order lifted for town of Roosevelt Wash. though residents warned to be ready to leave quickly http://t.co/Na0ptN0dTr,1,evacuation order lifted town roosevelt wash though resident warned ready leave quickly,7
4846,evacuation,United States,Walking down the middle of Michigan Ave last Sunday during #Lolla evacuation 2015 https://t.co/YrfZ5WJ7R2,1,walking middle michigan ave last sunday lolla evacuation,7
4848,evacuation,Yellowknife,ÛÏA voluntary evacuation is being recommended at this timeÛ for Pickerel Lake cabins across highway from #Reidlake fire says MACA #NWT #YZF,1,  a voluntary evacuation recommended time  pickerel lake cabin across highway reidlake fire say maca nwt yzf,7
4849,evacuation,"US: 44.414510,8.942499",IbrahimMisau : FAAN orders evacuation of abandoned aircraft at MMA http://t.co/5Zcje7arci (via Twitter http://t.co/haVXoBcSVU),1,ibrahimmisau faan order evacuation abandoned aircraft mma via twitter,7
4850,evacuation,"Tri-Cities, Wash.",Evacuation order lifted for town of Roosevelt: http://t.co/EDyfo6E2PU http://t.co/M5KxLPKFA1,1,evacuation order lifted town roosevelt,7
4852,evacuation,"Bend, Oregon",Update: More from Bend FD on how a natural gas line cut prompted evacuation of the main Post Office this afternoon http://t.co/wMmkIrJ0Hw,1,update bend fd natural gas line cut prompted evacuation main post office afternoon,7
4853,evacuation,"Portland, Ore. ",New evacuation ordered for 25 homes in danger of Hwy. 8 fire near Roosevelt Wash. http://t.co/SQsyUeh4yI #KOIN6News http://t.co/199t7ND0pm,1,new evacuation ordered home danger hwy fire near roosevelt wash ,7
4854,evacuation,no_location,Reid Lake fire prompts campground evacuation order http://t.co/jBODKM6rBU,1,reid lake fire prompt campground evacuation order,7
4859,evacuation,USA,Evacuation order lifted for Roosevelt after #Wildfire misses town - KOMO News http://t.co/qCpMktGLLR,1,evacuation order lifted roosevelt wildfire miss town komo news,7
4860,evacuation,"Moncton, New Brunswick",Gas leak forces evacuation in east Saint John http://t.co/E1vkc2efsT #NB http://t.co/BeUa507Iug,1,gas leak force evacuation east saint john nb,7
7905,radiation emergency,Warszawa,Radioactive Box Quarantined - IsraelÛªs Ashdod Port was evacuated when emergency teams discovered radiation emittin... http://t.co/swQ5lMyDka,1,radioactive box quarantined israel  s ashdod port evacuated emergency team discovered radiation emittin,7
10100,typhoon,no_location,"4Yygb mhtw4fnet

Thousands evacuated as Taiwan prepares for strongest typhoon of 2015 - ABC Online",1,thousand evacuated taiwan prepares strongest typhoon abc online,7
10471,wild fires,no_location,Full Episode:  WN 08/02/15: California Wild Fires Force 12000 to Evacuate #Worldnews http://t.co/9ikhdyHVnC,1,full episode wn california wild fire force evacuate worldnews,7
10855,no_keyword,no_location,Evacuation order lifted for town of Roosevelt: http://t.co/EDyfo6E2PU http://t.co/M5KxLPKFA1,1,evacuation order lifted town roosevelt,7
10863,no_keyword,no_location,#WorldNews Fallen powerlines on G:link tram: UPDATE: FIRE crews have evacuated up to 30 passengers who were tr... http://t.co/EYSVvzA7Qm,1,worldnews fallen powerlines glink tram update fire crew evacuated passenger tr,7
10864,no_keyword,no_location,on the flip side I'm at Walmart and there is a bomb and everyone had to evacuate so stay tuned if I blow up or not,1,flip side im walmart bomb everyone evacuate stay tuned blow,7
